7794	6893	1031	4393	2781
2311	5179	4124	4768	6298
4920	3260	8716	8839	2598
9825	9174	4730	1650	7306
8819	1133	3813	9347	6200
7961	6469	3182	9746	6645
4160	7540	3539	4191	1934
5320	5502	6113	8445	9271
2412	3365	2531	1128	2205
4130	9954	1380	7860	1604
7686	6680	1738	1499	6028
6938	8461	2497	9120	8208
8142	3280	5748	1682	6471
6683	6003	1974	2796	4448
1245	4208	6814	2777	4336
8020	5908	4290	8400	3769
4895	6086	9450	5633	6586
5478	2571	5047	6975	1692
3255	5118	3972	8004	5800
9444	4687	1803	1419	6483
5252	1665	9692	2067	3442
4029	9087	8351	7320	7487
2121	2215	3574	1571	6849
9160	6049	8420	4208	3025
9113	6464	7143	3085	4468
2944	2530	8156	3748	2949
4640	8001	3614	4332	9068
6057	7361	8156	4409	4682
5644	5530	5897	8218	6101
2746	7379	2151	1167	1587
4176	9280	7051	1320	2366
1520	3264	3897	8676	6012
5847	3317	4013	8462	6649
3082	4519	4011	1238	7929
7693	5882	3459	3591	4101
8561	5338	1480	9713	5506
2068	3889	4787	8119	4210
6153	8640	6474	9051	7316
2487	4898	9634	5501	3360
6283	7584	6880	9295	7822
4809	6989	3705	7269	9581
6807	5831	4920	7287	5544
9426	8356	8434	4214	6476
2645	9368	5116	8120	8419
2433	9607	3317	2067	5109
5677	7351	2694	2558	6646
9516	6367	3636	3222	3637
3218	9030	8469	7138	6318
4014	6565	4674	2448	9779
1150	4094	9147	5266	2214
7566	6699	1822	9884	7767
5931	5562	5118	7625	7120
1765	7142	3488	4402	9365
6125	6620	8395	4595	3759
4713	7609	9324	8388	9058
9103	8538	3152	8251	3805
4366	5817	9505	5188	5701
7272	1120	1263	2391	7745
7384	3156	4888	9872	6559
4254	5998	3179	2650	9593
5938	6363	7202	5263	4751
6260	4366	3290	8412    6468
9738	8522	9592	3999	5196
5564	2003	9421	6765	5616
7640	3666	1555	8443	2235
2265	6779	3566	7305	4155
7570	2326	5110	8237	6880
9231	7864	6778	2268	4746
4294	2006	3268	3887	5005
7465	8452	6009	6887	5217
1625	4527	7884	2181	2971
9119	3446	8751	2686	9752
2906	9257	2078	7017	7494
7958	6249	5358	4737	7517
9105	8032	8523	2374	1919
3528	8840	9371	8537	5727
4589	9163	9255	2473	1344
2227	1592	3790	9978	3279
3543	2885	2536	4621	8902
9030	2580	5151	4389	6317
2668	3495	4350	1191	4869
5269	3720	3709	4641	2258
8437	8230	1421	7692	9703
1765	8920	1296	4556	8898
3576	7099	1783	5112	1721
9686	4143	3302	4838	7532
8619	6506	1027	2969	6698
4897	7239	9419	7606	1880
1677	6044	9111	2098	3736
8814	2864	2656	9111	6421
1555	2687	3521	2339	6800
4243	2026	9943	6545	5864
7476	5165	2370	7503	7134
8069	2401	4374	7488	9008
5255	8166	5052	4366	9265
7789	3180	2129	9446	2292
7551	1002	3979	1073	2341
9779	4316	3368	9723	9862
8232	7199	5027	9603	4703
2162	7673	6104	5536	5162
5112	9791	3328	9165	4157
2593	6954	6338	3723	6401
7631	1275	6403	1610	1348
7745	1390	4665	1113	1113
4527	8345	7312	8554	7949
2016	9716	5622	7120	5253
9784	2233	5044	3112	1398
8202	4705	7353	4541	7429
3754	2172	7704	9158	2783
8052	6903	3173	2718	7016
3287	6245	5362	9600	4800
3311	1616	4516	7933	7737
8770	7717	8971	3815	9829
9370	2017	4535	6723	5559
1964	9478	6731	8669	8636
8514	6722	5539	1688	8440
2556	3975	4685	6918	3576
8485	9229	4192	3002	7162
1930	1772	4880	9901	4587
4709	9271	5605	8245	5995
1164	9210	5473	6895	7879
4110	5410	4601	8649	6098
3041	1206	9074	6727	7124
2650	5212	6354	5843	7215
3516	6773	7988	7396	6674
2576	2106	5945	7182	9352
1940	7346	8562	6414	4242
6441	9524	8653	1042	8174
4752	3084	8380	3826	8811
5505	5477	4024	1859	1320
1240	4376	7093	8228	1773
3768	9805	2879	8714	6987
2231	9655	4333	9793	6069
7576	6235	5593	6229	6278
3768	9981	8362	2148	3808
7174	6653	8285	1199	7513
8606	1440	1889	5700	8668
2662	8468	8474	4542	7182
5461	5773	6837	8795	5567
2907	6372	1803	7501	2601
7081	1269	2583	5444	2418
5391	2619	8072	3677	2818
5585	2283	3258	6475	6984
1927	8137	5452	9402	2679
2635	4863	7453	8473	3659
3020	1380	9031	3824	7882
1633	9905	8151	3216	5350
9570	7608	6969	7642	1286
8788	3228	2570	2046	8703
8554	2974	6840	4007	2376
8520	5642	6240	5973	4116
8899	7994	4497	7930	1818
2379	8563	1724	9531	1780
6074	9101	8388	3043	6744
8675	1831	8973	1245	2878
7676	8799	4853	4517	2806
6229	3038	7449	2469	8012
1566	1369	6006	5063	8300
6825	6443	6863	7549	5975
7644	3623	5077	6032	5667
1822	4707	6499	9795	4953
8377	7472	3752	3230	1990
5559	8460	4028	3009	9930
2040	3575	1299	7047	7639
8599	3872	4082	5463	1422
9057	3107	4046	4135	8140
8713	4957	2847	5212	4752
6801	3590	2224	9553	5820
3214	5113	4280	6243	7122
4210	7283	9697	4510	4331
7336	3110	7203	1419	7573
7625	9477	9680	1672	3612
7820	9385	7569	9668	4598
2321	6469	7188	3546	6023
3009	5761	1136	6289	2005
7258	9500	8289	6955	4011
2620	4292	6121	8823	4711
3694	6449	4188	3375	7121
6801	1196	6507	4370	9865
1106	5692	6334	7294	8238
2358	9303	4000	2494	5593
5005	8753	5094	3294	5709
8106	4914	9001	4227	3738
3713	6922	9188	6902	9297
6310	3703	9494	2818	7073
9359	2924	2765	5693	9218
1004	7052	8522	4005	8546
4115	8010	7299	8210	1305
3009	6316	5220	2010	9543
7958	4724	6466	7147	1626
5764	3457	4329	5258	5275
1402	4617	7199	3168	9311
6418	3173	6363	4940	6178
4910	8056	4189	2210	6266
4494	4219	2582	8714	5230
